category,month,month_start,count,expected_count
Signing workflow,2025-03,2025-03-01,12,12.057088245343634
Signing workflow,2025-04,2025-04-01,8,11.70180446797902
Signing workflow,2025-05,2025-05-01,5,11.356989765725242
Signing workflow,2025-06,2025-06-01,6,11.022335648466344
Signing workflow,2025-07,2025-07-01,11,10.69754271630213
Signing workflow,2025-08,2025-08-01,13,10.382320391688648
Signing workflow,2025-09,2025-09-01,7,10.076386659471558
Signing workflow,2025-10,2025-10-01,18,9.779467814579963
Signing workflow,2025-11,2025-11-01,3,9.491298217154855
Key Management Core (secret engine),2021-11,2021-11-01,25,30.515839090704542
Key Management Core (secret engine),2021-12,2021-12-01,24,29.86291637921999
Key Management Core (secret engine),2022-01,2022-01-01,22,29.223963726559823
Key Management Core (secret engine),2022-02,2022-02-01,27,28.59868222668182
Key Management Core (secret engine),2022-03,2022-03-01,24,27.98677936899446
Key Management Core (secret engine),2022-04,2022-04-01,29,27.38796890151857
Key Management Core (secret engine),2022-05,2022-05-01,21,26.80197069697695
Key Management Core (secret engine),2022-06,2022-06-01,23,26.228510621748992
Key Management Core (secret engine),2022-07,2022-07-01,31,25.66732040762934
Key Management Core (secret engine),2022-08,2022-08-01,19,25.118137526330262
Key Management Core (secret engine),2022-09,2022-09-01,30,24.580705066669367
Key Management Core (secret engine),2022-10,2022-10-01,18,24.0547716143849
Key Management Core (secret engine),2022-11,2022-11-01,31,23.54009113452256
Key Management Core (secret engine),2022-12,2022-12-01,28,23.03642285633887
Key Management Core (secret engine),2023-01,2023-01-01,28,22.543531160667058
Key Management Core (secret engine),2023-02,2023-02-01,23,22.061185469693005
Key Management Core (secret engine),2023-03,2023-03-01,21,21.589160139089422
Key Management Core (secret engine),2023-04,2023-04-01,18,21.127234352458103
Key Management Core (secret engine),2023-05,2023-05-01,20,20.675192018030597
Key Management Core (secret engine),2023-06,2023-06-01,21,20.232821667579103
Key Management Core (secret engine),2023-07,2023-07-01,30,19.799916357490385
Key Management Core (secret engine),2023-08,2023-08-01,22,19.37627357195617
Key Management Core (secret engine),2023-09,2023-09-01,23,18.961695128235068
Key Management Core (secret engine),2023-10,2023-10-01,21,18.55598708394138
Key Management Core (secret engine),2023-11,2023-11-01,25,18.158959646317687
Key Management Core (secret engine),2023-12,2023-12-01,16,17.7704270834486
Key Management Core (secret engine),2024-01,2024-01-01,27,17.390207637374182
Key Management Core (secret engine),2024-02,2024-02-01,22,17.018123439062485
Key Management Core (secret engine),2024-03,2024-03-01,22,16.65400042520126
Key Management Core (secret engine),2024-04,2024-04-01,23,16.297668256770102
Key Management Core (secret engine),2024-05,2024-05-01,18,15.948960239354731
Key Management Core (secret engine),2024-06,2024-06-01,16,15.607713245166371
Key Management Core (secret engine),2024-07,2024-07-01,19,15.273767636729486
Key Management Core (secret engine),2024-08,2024-08-01,7,14.946967192202429
Key Management Core (secret engine),2024-09,2024-09-01,8,14.627159032295857
Key Management Core (secret engine),2024-10,2024-10-01,13,14.314193548754835
Key Management Core (secret engine),2024-11,2024-11-01,11,14.0079243343712
Key Management Core (secret engine),2024-12,2024-12-01,10,13.708208114493305
Key Management Core (secret engine),2025-01,2025-01-01,10,13.414904680001289
Key Management Core (secret engine),2025-02,2025-02-01,13,13.127876821716333
Key Management Core (secret engine),2025-03,2025-03-01,10,12.84699026621339
Key Management Core (secret engine),2025-04,2025-04-01,12,12.572113613007193
Key Management Core (secret engine),2025-05,2025-05-01,14,12.30311827308233
Key Management Core (secret engine),2025-06,2025-06-01,13,12.039878408738478
Key Management Core (secret engine),2025-07,2025-07-01,9,11.782270874722727
Key Management Core (secret engine),2025-08,2025-08-01,9,11.5301751606215
Key Management Core (secret engine),2025-09,2025-09-01,8,11.283473334484986
Key Management Core (secret engine),2025-10,2025-10-01,15,11.042049987657878
Key Management Core (secret engine),2025-11,2025-11-01,3,10.805792180790437
